epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,2790.19,0.74422,0.46733,0.95089,0.96195,0.85589,0.92749,0.73783,0.83489,0.47019,0.99587,0.0005743,0.0005743,0.0005743
174,2807.81,0.73218,0.45939,0.9433,0.96416,0.86012,0.92805,0.73188,0.83611,0.46472,1.00402,0.000571825,0.000571825,0.000571825
175,2823.4,0.7299,0.45472,0.94214,0.95766,0.85329,0.92442,0.73012,0.84409,0.47577,1.00866,0.00056935,0.00056935,0.00056935
176,2838.84,0.72831,0.45376,0.94605,0.95223,0.86235,0.92489,0.73029,0.83337,0.47118,1.00231,0.000566875,0.000566875,0.000566875
177,2861.48,0.7349,0.4544,0.94143,0.94119,0.86458,0.92832,0.74111,0.83143,0.46861,1.0028,0.0005644,0.0005644,0.0005644
178,2877.56,0.7352,0.45298,0.94068,0.94157,0.85884,0.92401,0.73224,0.84797,0.47901,1.01048,0.000561925,0.000561925,0.000561925
179,2893.64,0.75731,0.464,0.94326,0.95371,0.86082,0.92604,0.73488,0.83947,0.46877,1.00783,0.00055945,0.00055945,0.00055945
180,2915.48,0.72997,0.44476,0.9407,0.95231,0.85705,0.92432,0.7339,0.83632,0.47627,1.00225,0.000556975,0.000556975,0.000556975
181,2930.95,0.72938,0.451,0.93337,0.95909,0.85141,0.9237,0.73292,0.83125,0.46946,1.00271,0.0005545,0.0005545,0.0005545
182,2946.49,0.70951,0.43956,0.93224,0.96034,0.85015,0.92523,0.73439,0.83813,0.47494,1.00385,0.000552025,0.000552025,0.000552025
183,2962.06,0.73247,0.45388,0.94122,0.95126,0.85663,0.92787,0.73309,0.8359,0.4756,1.00788,0.00054955,0.00054955,0.00054955
184,2983.88,0.72174,0.52563,0.92651,0.94667,0.86082,0.92518,0.7359,0.8296,0.4793,1.00383,0.000547075,0.000547075,0.000547075
185,2999.33,0.72769,0.4492,0.94254,0.96345,0.85455,0.92615,0.73433,0.83307,0.46953,1.00087,0.0005446,0.0005446,0.0005446
186,3014.8,0.71681,0.44571,0.93436,0.9542,0.86216,0.92642,0.73515,0.83305,0.4636,1.00155,0.000542125,0.000542125,0.000542125
187,3037.31,0.72062,0.4464,0.93705,0.95981,0.85078,0.92601,0.73723,0.83087,0.47105,0.99924,0.00053965,0.00053965,0.00053965
188,3052.87,0.71178,0.444,0.93395,0.95825,0.85392,0.927,0.7369,0.83525,0.47243,1.01057,0.000537175,0.000537175,0.000537175
189,3068.69,0.71312,0.44075,0.93878,0.95081,0.86044,0.92635,0.73521,0.83595,0.46962,1.01126,0.0005347,0.0005347,0.0005347
190,3084.32,0.71756,0.44438,0.93596,0.94194,0.86583,0.92656,0.73384,0.83558,0.46589,1.00549,0.000532225,0.000532225,0.000532225
191,3100.09,0.72298,0.44208,0.93406,0.96426,0.84574,0.92547,0.73506,0.83581,0.46575,1.01597,0.00052975,0.00052975,0.00052975
192,3116.18,0.72391,0.44563,0.93792,0.95835,0.85705,0.92797,0.73833,0.83284,0.46617,1.01139,0.000527275,0.000527275,0.000527275
193,3132.05,0.72781,0.45089,0.94192,0.95983,0.85893,0.92586,0.73776,0.83318,0.4654,1.00447,0.0005248,0.0005248,0.0005248
194,3147.92,0.69889,0.43496,0.93272,0.95115,0.85458,0.92601,0.73591,0.83273,0.47165,1.00744,0.000522325,0.000522325,0.000522325
195,3163.68,0.71727,0.44925,0.93391,0.95239,0.85768,0.92662,0.73372,0.83768,0.4643,1.00926,0.00051985,0.00051985,0.00051985
196,3179.34,0.70792,0.43748,0.92962,0.95127,0.85665,0.92698,0.733,0.83296,0.46539,1.00276,0.000517375,0.000517375,0.000517375
197,3195.12,0.73274,0.45023,0.94105,0.93933,0.86394,0.92844,0.73495,0.8363,0.46435,1.00394,0.0005149,0.0005149,0.0005149
198,3210.91,0.70677,0.43327,0.92821,0.9557,0.85455,0.92782,0.73695,0.84327,0.46526,1.00942,0.000512425,0.000512425,0.000512425
199,3226.66,0.71706,0.44266,0.93106,0.94876,0.85904,0.93101,0.73756,0.84113,0.46371,1.00683,0.00050995,0.00050995,0.00050995
200,3242.26,0.72463,0.44657,0.93509,0.94561,0.86109,0.9286,0.7419,0.82498,0.46243,1.00141,0.000507475,0.000507475,0.000507475
201,3258,0.71793,0.442,0.93191,0.94198,0.86523,0.92941,0.73884,0.82851,0.46659,1.00328,0.000505,0.000505,0.000505
202,3273.68,0.70337,0.44164,0.9347,0.96037,0.85072,0.92734,0.73521,0.83679,0.46945,1.00734,0.000502525,0.000502525,0.000502525
203,3289.22,0.71297,0.44116,0.93534,0.94315,0.86082,0.92399,0.73426,0.83453,0.47129,1.0041,0.00050005,0.00050005,0.00050005
204,3304.89,0.69593,0.42962,0.92581,0.94691,0.86106,0.92773,0.73674,0.83561,0.46994,1.00385,0.000497575,0.000497575,0.000497575
205,3320.49,0.71318,0.44103,0.93242,0.95616,0.85768,0.92821,0.73952,0.83829,0.46957,1.00853,0.0004951,0.0004951,0.0004951
206,3336.46,0.71822,0.43998,0.93612,0.95641,0.85298,0.92693,0.73921,0.83753,0.47345,1.01066,0.000492625,0.000492625,0.000492625
207,3351.89,0.70306,0.43565,0.92792,0.95108,0.86332,0.92713,0.73781,0.84067,0.46733,1.00219,0.00049015,0.00049015,0.00049015
208,3367.96,0.70083,0.4338,0.92807,0.95161,0.86308,0.92736,0.73935,0.82973,0.46278,0.99851,0.000487675,0.000487675,0.000487675
209,3383.64,0.69875,0.43498,0.92903,0.94285,0.8689,0.92539,0.73414,0.83646,0.47328,0.99814,0.0004852,0.0004852,0.0004852
210,3404.12,0.69384,0.43388,0.92862,0.95007,0.87094,0.92732,0.73868,0.82664,0.46968,1.0004,0.000482725,0.000482725,0.000482725
211,3419.71,0.70123,0.43356,0.9285,0.95192,0.85893,0.92616,0.74007,0.8236,0.47004,0.99907,0.00048025,0.00048025,0.00048025
212,3435.39,0.7043,0.43751,0.93041,0.93216,0.87147,0.92801,0.74062,0.83613,0.46515,1.00163,0.000477775,0.000477775,0.000477775
213,3457.9,0.67982,0.42722,0.92104,0.95462,0.86395,0.9264,0.73822,0.84036,0.46543,1.00808,0.0004753,0.0004753,0.0004753
214,3473.76,0.70699,0.43237,0.93663,0.95086,0.85893,0.9275,0.73903,0.83655,0.46723,1.00542,0.000472825,0.000472825,0.000472825
215,3489.8,0.70237,0.44406,0.93007,0.94179,0.87022,0.92951,0.74037,0.83323,0.46742,1.00239,0.00047035,0.00047035,0.00047035
216,3505.48,0.68996,0.42908,0.92236,0.958,0.8652,0.93117,0.73809,0.83982,0.46951,1.0027,0.000467875,0.000467875,0.000467875
217,3525.78,0.71044,0.44393,0.93037,0.94757,0.86458,0.93281,0.73991,0.83832,0.46641,1.01008,0.0004654,0.0004654,0.0004654
218,3541.65,0.69916,0.43281,0.92634,0.94744,0.87024,0.92901,0.737,0.84082,0.4686,1.01192,0.000462925,0.000462925,0.000462925
219,3557.31,0.71038,0.44456,0.9322,0.93034,0.88025,0.93046,0.73688,0.83631,0.46547,1.00521,0.00046045,0.00046045,0.00046045
220,3579.46,0.69027,0.42565,0.91955,0.95761,0.86144,0.9289,0.73912,0.83191,0.46372,1.00416,0.000457975,0.000457975,0.000457975
221,3594.9,0.6806,0.42066,0.92275,0.94711,0.86443,0.92772,0.73927,0.83339,0.46943,1.0058,0.0004555,0.0004555,0.0004555
222,3611.02,0.6883,0.42137,0.92551,0.94365,0.86646,0.9262,0.73369,0.83472,0.4688,1.00977,0.000453025,0.000453025,0.000453025
223,3626.65,0.69937,0.42795,0.92822,0.94279,0.87461,0.92621,0.73372,0.83561,0.46626,1.00932,0.00045055,0.00045055,0.00045055
224,3647.74,0.71515,0.44142,0.93702,0.95173,0.86332,0.92754,0.73422,0.83291,0.47265,1.01113,0.000448075,0.000448075,0.000448075
225,3663.96,0.67789,0.42164,0.92353,0.94636,0.87022,0.92687,0.73633,0.83419,0.46572,1.00747,0.0004456,0.0004456,0.0004456
226,3680.37,0.68395,0.42064,0.92236,0.94564,0.87254,0.92873,0.73785,0.83487,0.46282,1.00845,0.000443125,0.000443125,0.000443125
227,3701.49,0.68374,0.42705,0.92364,0.94885,0.8606,0.92918,0.73746,0.84052,0.46381,1.0069,0.00044065,0.00044065,0.00044065
228,3716.84,0.70105,0.42379,0.92507,0.95994,0.8564,0.92737,0.73748,0.83644,0.46678,1.00853,0.000438175,0.000438175,0.000438175
229,3732.42,0.69173,0.42515,0.92663,0.95662,0.85723,0.92785,0.7412,0.8352,0.46975,1.0078,0.0004357,0.0004357,0.0004357
230,3755.01,0.68159,0.42335,0.92463,0.9533,0.86395,0.92879,0.74038,0.83506,0.45923,1.0064,0.000433225,0.000433225,0.000433225
231,3770.43,0.68507,0.41976,0.9191,0.9526,0.86646,0.92986,0.74318,0.82789,0.45733,1.00386,0.00043075,0.00043075,0.00043075
232,3785.89,0.67442,0.41786,0.923,0.96235,0.86082,0.92897,0.74058,0.83128,0.45936,1.0059,0.000428275,0.000428275,0.000428275
233,3801.44,0.67841,0.41751,0.92204,0.95349,0.86395,0.92601,0.74028,0.82809,0.45651,1.00462,0.0004258,0.0004258,0.0004258
234,3822.95,0.70473,0.43403,0.93169,0.94321,0.87273,0.92884,0.73936,0.82973,0.45572,1.00001,0.000423325,0.000423325,0.000423325
235,3838.42,0.66186,0.41244,0.92083,0.9527,0.86646,0.92959,0.7399,0.83458,0.45881,1.00609,0.00042085,0.00042085,0.00042085
236,3853.98,0.68389,0.41769,0.91746,0.94663,0.86583,0.92876,0.74038,0.8302,0.46184,1.00057,0.000418375,0.000418375,0.000418375
237,3876.72,0.68411,0.4209,0.92359,0.96671,0.85566,0.93098,0.74194,0.8288,0.45708,1.00305,0.0004159,0.0004159,0.0004159
238,3892.15,0.67778,0.41371,0.9168,0.95772,0.86583,0.92923,0.73956,0.82471,0.4605,1.00063,0.000413425,0.000413425,0.000413425
239,3907.52,0.68783,0.42181,0.92415,0.96013,0.86049,0.92893,0.7415,0.83416,0.46254,1.0077,0.00041095,0.00041095,0.00041095
240,3923.02,0.67651,0.41451,0.91646,0.95821,0.86258,0.9273,0.73931,0.83282,0.4643,1.00613,0.000408475,0.000408475,0.000408475
241,3944.62,0.67784,0.41673,0.92299,0.95438,0.86561,0.92912,0.7411,0.8334,0.46422,1.01065,0.000406,0.000406,0.000406
242,3960.17,0.6683,0.41019,0.91447,0.96022,0.86269,0.92817,0.74145,0.83183,0.46349,1.00578,0.000403525,0.000403525,0.000403525
243,3975.83,0.67312,0.41367,0.91392,0.97352,0.85297,0.92819,0.74251,0.83026,0.46018,1.00535,0.00040105,0.00040105,0.00040105
244,3998.38,0.68004,0.42199,0.9202,0.96424,0.85078,0.93038,0.73981,0.83231,0.45536,1.00414,0.000398575,0.000398575,0.000398575
245,4013.85,0.68031,0.42382,0.92252,0.96861,0.85132,0.92749,0.73779,0.8354,0.46046,1.00669,0.0003961,0.0003961,0.0003961
246,4029.49,0.6734,0.41697,0.9213,0.96674,0.85653,0.92848,0.73832,0.83445,0.45664,1.00787,0.000393625,0.000393625,0.000393625
247,4045.08,0.67156,0.41293,0.91937,0.96531,0.85768,0.92637,0.73934,0.83076,0.45995,1.00315,0.00039115,0.00039115,0.00039115
248,4066.25,0.66863,0.41394,0.92002,0.96596,0.854,0.92852,0.73873,0.83076,0.46258,1.00828,0.000388675,0.000388675,0.000388675
249,4081.86,0.68366,0.41725,0.91719,0.96116,0.85338,0.92932,0.73983,0.82899,0.46246,1.00523,0.0003862,0.0003862,0.0003862
250,4097.57,0.67549,0.42053,0.91972,0.95954,0.85643,0.92873,0.74293,0.83565,0.46978,1.0077,0.000383725,0.000383725,0.000383725
251,4120.38,0.67141,0.42508,0.91242,0.95466,0.85807,0.92545,0.7354,0.84348,0.47128,1.02039,0.00038125,0.00038125,0.00038125
252,4135.81,0.67332,0.41281,0.91631,0.95299,0.86424,0.92824,0.73752,0.83658,0.46791,1.01083,0.000378775,0.000378775,0.000378775
253,4151.35,0.67849,0.41683,0.91687,0.94651,0.86535,0.92997,0.74322,0.82865,0.45915,1.00309,0.0003763,0.0003763,0.0003763
254,4166.93,0.67503,0.41133,0.91623,0.94755,0.86085,0.92746,0.73984,0.83248,0.46305,1.00828,0.000373825,0.000373825,0.000373825
255,4188.26,0.66465,0.40834,0.91501,0.94655,0.86458,0.92876,0.74363,0.82524,0.46432,1.00256,0.00037135,0.00037135,0.00037135
256,4203.69,0.664,0.40965,0.91595,0.9517,0.86207,0.92928,0.74286,0.82867,0.46002,1.00613,0.000368875,0.000368875,0.000368875
257,4219.26,0.65978,0.41301,0.92056,0.96215,0.8558,0.93193,0.74508,0.82973,0.4592,1.00663,0.0003664,0.0003664,0.0003664
258,4241.56,0.66612,0.41237,0.92007,0.96085,0.85768,0.92938,0.74203,0.82422,0.46199,1.00493,0.000363925,0.000363925,0.000363925
259,4257.03,0.65484,0.40412,0.91298,0.96083,0.86113,0.92968,0.74161,0.82635,0.45505,1.00835,0.00036145,0.00036145,0.00036145
260,4272.84,0.67093,0.41257,0.91306,0.95454,0.86894,0.93201,0.74309,0.82491,0.45327,1.00509,0.000358975,0.000358975,0.000358975
261,4295.33,0.66784,0.40921,0.91544,0.95135,0.86395,0.93107,0.73995,0.82793,0.45313,1.00375,0.0003565,0.0003565,0.0003565
262,4310.81,0.65911,0.40759,0.91274,0.95165,0.86373,0.92927,0.74113,0.83428,0.46013,1.00717,0.000354025,0.000354025,0.000354025
263,4326.33,0.67115,0.41559,0.91544,0.94355,0.86974,0.93052,0.74351,0.83118,0.45946,1.00573,0.00035155,0.00035155,0.00035155
264,4341.95,0.66051,0.41221,0.91109,0.94074,0.86584,0.929,0.7445,0.83387,0.46228,1.0128,0.000349075,0.000349075,0.000349075
265,4363.58,0.64423,0.39002,0.90586,0.95856,0.86207,0.93161,0.74401,0.83067,0.45226,1.00793,0.0003466,0.0003466,0.0003466
266,4379.22,0.66803,0.40525,0.91147,0.96615,0.85705,0.93232,0.74465,0.83472,0.45801,1.00819,0.000344125,0.000344125,0.000344125
267,4394.77,0.65998,0.40778,0.91076,0.96072,0.86207,0.9317,0.74351,0.83696,0.46669,1.00511,0.00034165,0.00034165,0.00034165
268,4416.89,0.65699,0.40855,0.91554,0.96299,0.85956,0.9314,0.74103,0.83919,0.46437,1.0085,0.000339175,0.000339175,0.000339175
269,4432.45,0.6589,0.40363,0.90907,0.9591,0.86743,0.93188,0.74342,0.83406,0.4579,1.00737,0.0003367,0.0003367,0.0003367
270,4448.04,0.65729,0.40261,0.91054,0.95211,0.86458,0.93042,0.74128,0.83187,0.46742,1.00705,0.000334225,0.000334225,0.000334225
271,4463.89,0.64545,0.40119,0.90714,0.95743,0.86025,0.93118,0.74489,0.83317,0.46964,1.00593,0.00033175,0.00033175,0.00033175
272,4484.88,0.66109,0.41111,0.91822,0.9459,0.86959,0.92909,0.73929,0.83584,0.4673,1.00932,0.000329275,0.000329275,0.000329275
273,4500.48,0.64852,0.39609,0.90973,0.95824,0.86324,0.93359,0.74248,0.83796,0.45908,1.00935,0.0003268,0.0003268,0.0003268
274,4516.45,0.64385,0.39659,0.90662,0.94748,0.86646,0.93187,0.74094,0.83652,0.45687,1.00868,0.000324325,0.000324325,0.000324325
275,4538.25,0.6382,0.39459,0.91066,0.95776,0.85768,0.93124,0.73885,0.83516,0.46205,1.00941,0.00032185,0.00032185,0.00032185
276,4553.92,0.66815,0.4095,0.92178,0.95065,0.8721,0.93306,0.74296,0.83102,0.45778,1.00848,0.000319375,0.000319375,0.000319375
277,4569.48,0.66651,0.40969,0.91992,0.95941,0.85946,0.92943,0.74024,0.83323,0.46308,1.01128,0.0003169,0.0003169,0.0003169
278,4585.13,0.65949,0.40163,0.9087,0.96394,0.85266,0.92789,0.74023,0.8345,0.46255,1.00953,0.000314425,0.000314425,0.000314425
279,4606.52,0.64616,0.39123,0.90427,0.96045,0.8627,0.92745,0.74111,0.83672,0.45974,1.01231,0.00031195,0.00031195,0.00031195
280,4623.04,0.66574,0.40566,0.91942,0.95704,0.86606,0.92955,0.74321,0.83416,0.45123,1.01323,0.000309475,0.000309475,0.000309475
281,4638.7,0.65894,0.40294,0.9148,0.9576,0.86368,0.93029,0.74424,0.83055,0.45016,1.01237,0.000307,0.000307,0.000307
282,4660.21,0.65439,0.40231,0.91051,0.95702,0.86548,0.93252,0.74163,0.83407,0.45593,1.01562,0.000304525,0.000304525,0.000304525
283,4675.98,0.65178,0.40282,0.90805,0.95505,0.86579,0.9314,0.74233,0.83602,0.45842,1.01413,0.00030205,0.00030205,0.00030205
284,4691.43,0.64731,0.39683,0.90929,0.95142,0.86708,0.93155,0.74082,0.8285,0.44909,1.00729,0.000299575,0.000299575,0.000299575
285,4707.02,0.66162,0.40868,0.91499,0.93001,0.88308,0.93093,0.74277,0.83085,0.45178,1.01061,0.0002971,0.0002971,0.0002971
286,4727.7,0.65036,0.40008,0.91191,0.94566,0.87289,0.92983,0.74266,0.83152,0.45324,1.00704,0.000294625,0.000294625,0.000294625
287,4743.27,0.65744,0.40567,0.90974,0.96139,0.85872,0.92944,0.7434,0.82882,0.45525,1.00351,0.00029215,0.00029215,0.00029215
288,4759.03,0.65159,0.4005,0.90676,0.9606,0.85517,0.92872,0.74388,0.83063,0.46236,1.00547,0.000289675,0.000289675,0.000289675
289,4781.35,0.64122,0.39733,0.9021,0.94914,0.8652,0.92778,0.74308,0.82944,0.45682,1.0081,0.0002872,0.0002872,0.0002872
290,4797.14,0.65415,0.39981,0.90806,0.95494,0.85956,0.9281,0.74061,0.83097,0.45344,1.01086,0.000284725,0.000284725,0.000284725
291,4812.7,0.62961,0.38885,0.90134,0.95098,0.86352,0.9302,0.74472,0.82841,0.45455,1.01138,0.00028225,0.00028225,0.00028225
292,4834.93,0.63473,0.39131,0.90667,0.95091,0.86224,0.93021,0.74458,0.82234,0.45054,1.00615,0.000279775,0.000279775,0.000279775
293,4850.6,0.63809,0.39468,0.90513,0.95166,0.86405,0.92996,0.74581,0.82319,0.45127,1.00409,0.0002773,0.0002773,0.0002773
294,4866.19,0.65062,0.39962,0.9073,0.95144,0.85996,0.92999,0.74412,0.82427,0.44999,1.0052,0.000274825,0.000274825,0.000274825
295,4881.96,0.63468,0.39741,0.90427,0.95109,0.86395,0.93035,0.74417,0.82894,0.4534,1.00593,0.00027235,0.00027235,0.00027235
296,4903.26,0.64086,0.39663,0.90341,0.94995,0.86874,0.9297,0.7432,0.82713,0.45143,1.00492,0.000269875,0.000269875,0.000269875
297,4919.21,0.64482,0.39878,0.90927,0.95651,0.86082,0.92856,0.74537,0.82668,0.45518,1.00262,0.0002674,0.0002674,0.0002674
298,4935.05,0.638,0.39316,0.90386,0.95583,0.86825,0.92971,0.74474,0.82545,0.45603,1.00285,0.000264925,0.000264925,0.000264925
299,4956.9,0.63885,0.38894,0.90911,0.95647,0.86646,0.93086,0.74455,0.82487,0.45115,1.00168,0.00026245,0.00026245,0.00026245
300,4972.54,0.62516,0.38301,0.9029,0.96877,0.85582,0.93002,0.74543,0.82643,0.45763,1.00511,0.000259975,0.000259975,0.000259975
301,4988.2,0.64123,0.39242,0.90582,0.95743,0.8652,0.93113,0.75045,0.82093,0.46127,1.00184,0.0002575,0.0002575,0.0002575
302,5004.38,0.6344,0.39288,0.90351,0.96004,0.86019,0.93072,0.74816,0.82318,0.45563,1.00281,0.000255025,0.000255025,0.000255025
303,5024.82,0.6398,0.39054,0.9045,0.96535,0.85582,0.92927,0.74813,0.82629,0.45522,1.00298,0.00025255,0.00025255,0.00025255
304,5041.07,0.6303,0.38782,0.90593,0.95478,0.86708,0.92982,0.74505,0.83074,0.45518,1.0068,0.000250075,0.000250075,0.000250075
305,5056.94,0.64391,0.39363,0.90314,0.95381,0.86743,0.9297,0.74475,0.82773,0.45566,1.00595,0.0002476,0.0002476,0.0002476
306,5078.41,0.63477,0.39478,0.90812,0.95431,0.86419,0.92765,0.74416,0.82841,0.45769,1.00301,0.000245125,0.000245125,0.000245125
307,5094.11,0.63465,0.3919,0.9092,0.95566,0.86332,0.9287,0.7446,0.82634,0.45451,1.00373,0.00024265,0.00024265,0.00024265
308,5109.89,0.62656,0.38333,0.90208,0.96214,0.86019,0.92949,0.74693,0.82994,0.45775,1.00635,0.000240175,0.000240175,0.000240175
309,5125.66,0.63391,0.38401,0.8998,0.95494,0.86897,0.92755,0.74469,0.8281,0.46177,1.00423,0.0002377,0.0002377,0.0002377
310,5146.93,0.62663,0.38335,0.90242,0.95811,0.86144,0.92815,0.74335,0.8254,0.4602,1.00508,0.000235225,0.000235225,0.000235225
311,5162.82,0.6335,0.38432,0.9001,0.952,0.87034,0.9304,0.74582,0.81891,0.45732,0.99821,0.00023275,0.00023275,0.00023275
312,5178.9,0.63635,0.39168,0.90564,0.95292,0.87022,0.93091,0.74725,0.81692,0.45092,1.00065,0.000230275,0.000230275,0.000230275
313,5200.49,0.61795,0.38076,0.89608,0.95403,0.86897,0.93104,0.74928,0.82238,0.45592,1.00416,0.0002278,0.0002278,0.0002278
314,5216.09,0.63637,0.38705,0.90686,0.95391,0.86932,0.92919,0.74716,0.82037,0.45299,1.00342,0.000225325,0.000225325,0.000225325
315,5231.63,0.62906,0.3874,0.90151,0.97064,0.85204,0.9293,0.74638,0.82263,0.4627,1.00411,0.00022285,0.00022285,0.00022285
316,5253.7,0.62684,0.38528,0.90109,0.95778,0.86395,0.92934,0.74493,0.82405,0.45638,1.00655,0.000220375,0.000220375,0.000220375
317,5269.35,0.62169,0.38193,0.89831,0.95934,0.86583,0.92972,0.74774,0.82552,0.45785,1.00818,0.0002179,0.0002179,0.0002179
318,5284.9,0.62722,0.38725,0.90268,0.95243,0.86771,0.92966,0.7473,0.82575,0.45646,1.00815,0.000215425,0.000215425,0.000215425
319,5300.56,0.62403,0.39263,0.90104,0.95148,0.87398,0.9286,0.74357,0.83088,0.45846,1.00866,0.00021295,0.00021295,0.00021295
320,5322.7,0.62128,0.38279,0.89868,0.96474,0.85893,0.92951,0.74596,0.82673,0.45661,1.00585,0.000210475,0.000210475,0.000210475
321,5338.34,0.62547,0.38676,0.90358,0.96483,0.85999,0.92949,0.74725,0.82089,0.45045,1.00558,0.000208,0.000208,0.000208
322,5353.69,0.62094,0.37823,0.89482,0.95939,0.86708,0.93148,0.74939,0.81613,0.44685,1.00238,0.000205525,0.000205525,0.000205525
323,5376.32,0.62355,0.38566,0.90209,0.95712,0.86768,0.93056,0.75008,0.81728,0.45707,1.00297,0.00020305,0.00020305,0.00020305
324,5391.86,0.61401,0.38184,0.89675,0.96098,0.86144,0.93071,0.74805,0.82195,0.45529,1.00616,0.000200575,0.000200575,0.000200575
325,5407.88,0.62374,0.38286,0.90251,0.95448,0.86768,0.92916,0.7483,0.82444,0.45775,1.00623,0.0001981,0.0001981,0.0001981
326,5423.53,0.61458,0.37995,0.9029,0.96258,0.85956,0.92847,0.74492,0.82538,0.46312,1.00552,0.000195625,0.000195625,0.000195625
327,5444.92,0.61103,0.37331,0.89585,0.94881,0.87149,0.9289,0.74663,0.82526,0.45985,1.00755,0.00019315,0.00019315,0.00019315
328,5461.04,0.61218,0.3782,0.89524,0.94549,0.87335,0.92851,0.74702,0.82195,0.46434,1.00587,0.000190675,0.000190675,0.000190675
329,5476.85,0.6137,0.3796,0.89545,0.95115,0.86708,0.92859,0.74721,0.81833,0.46353,1.0045,0.0001882,0.0001882,0.0001882
330,5498.31,0.62771,0.38296,0.89872,0.95571,0.86708,0.93093,0.74851,0.82061,0.46322,1.00523,0.000185725,0.000185725,0.000185725
331,5513.83,0.61643,0.38053,0.89354,0.95906,0.86646,0.93157,0.74689,0.82683,0.46098,1.00959,0.00018325,0.00018325,0.00018325
332,5529.72,0.6181,0.37594,0.90102,0.95389,0.86458,0.93212,0.74758,0.8244,0.45745,1.00853,0.000180775,0.000180775,0.000180775
333,5545.54,0.61313,0.37976,0.89781,0.95763,0.86646,0.93392,0.7519,0.82116,0.45809,1.0045,0.0001783,0.0001783,0.0001783
334,5566.62,0.60917,0.37586,0.90117,0.95333,0.87085,0.93323,0.74868,0.81979,0.45973,1.00414,0.000175825,0.000175825,0.000175825
335,5582.38,0.60868,0.38272,0.90025,0.94423,0.87649,0.93299,0.74744,0.82141,0.45984,1.00527,0.00017335,0.00017335,0.00017335
336,5598.24,0.61771,0.43166,0.90725,0.95381,0.86583,0.93162,0.74813,0.82289,0.46623,1.00699,0.000170875,0.000170875,0.000170875
337,5620.08,0.61591,0.38064,0.89609,0.94251,0.87335,0.93158,0.74758,0.82521,0.4621,1.00988,0.0001684,0.0001684,0.0001684
338,5635.71,0.60501,0.37721,0.89043,0.94879,0.86771,0.93024,0.7472,0.82437,0.46038,1.00745,0.000165925,0.000165925,0.000165925
339,5651.5,0.61474,0.37738,0.89705,0.95371,0.86547,0.93135,0.74844,0.8226,0.45752,1.00426,0.00016345,0.00016345,0.00016345
340,5667.18,0.61245,0.3737,0.89382,0.95187,0.86959,0.93066,0.74797,0.82349,0.46122,1.00585,0.000160975,0.000160975,0.000160975
341,5688.39,0.62016,0.38651,0.90925,0.94161,0.86947,0.93057,0.74726,0.82491,0.45985,1.00502,0.0001585,0.0001585,0.0001585
342,5704.21,0.60363,0.37332,0.89726,0.96452,0.85266,0.93117,0.75103,0.82252,0.46028,1.00459,0.000156025,0.000156025,0.000156025
343,5720.31,0.61187,0.37557,0.89192,0.95989,0.85534,0.93026,0.75006,0.82033,0.45946,1.00463,0.00015355,0.00015355,0.00015355
344,5742.75,0.61091,0.37786,0.90099,0.94129,0.87444,0.93272,0.75079,0.82016,0.45588,1.00419,0.000151075,0.000151075,0.000151075
345,5759.35,0.59263,0.36391,0.89165,0.94792,0.86646,0.93116,0.74916,0.82245,0.46059,1.00656,0.0001486,0.0001486,0.0001486
346,5774.57,0.60669,0.37296,0.89694,0.94848,0.86583,0.93003,0.74921,0.82364,0.45952,1.00966,0.000146125,0.000146125,0.000146125
347,5796.48,0.60833,0.37996,0.89657,0.95557,0.86298,0.92991,0.74726,0.82395,0.46249,1.00743,0.00014365,0.00014365,0.00014365
348,5811.74,0.60632,0.37435,0.89612,0.96313,0.85956,0.93044,0.74836,0.824,0.46363,1.00858,0.000141175,0.000141175,0.000141175
349,5827.46,0.61311,0.37511,0.89716,0.95318,0.86794,0.93064,0.75013,0.81808,0.45843,1.00372,0.0001387,0.0001387,0.0001387
350,5843.3,0.60532,0.43156,0.88648,0.96074,0.85913,0.93068,0.7515,0.81786,0.45473,1.00266,0.000136225,0.000136225,0.000136225
351,5865.27,0.61135,0.37954,0.89757,0.94601,0.8678,0.93097,0.74963,0.82303,0.46062,1.00653,0.00013375,0.00013375,0.00013375
352,5880.69,0.60343,0.37468,0.89061,0.95439,0.8652,0.93195,0.75011,0.82294,0.45725,1.00684,0.000131275,0.000131275,0.000131275
353,5896.37,0.60546,0.3788,0.88586,0.95564,0.86432,0.93074,0.75043,0.82065,0.45626,1.00455,0.0001288,0.0001288,0.0001288
354,5918.19,0.60885,0.37641,0.90256,0.96204,0.86019,0.93155,0.74861,0.82241,0.46142,1.00426,0.000126325,0.000126325,0.000126325
355,5933.93,0.61207,0.3729,0.89431,0.96421,0.85893,0.93211,0.7484,0.82501,0.46031,1.00561,0.00012385,0.00012385,0.00012385
356,5949.47,0.61433,0.38043,0.89659,0.96401,0.85647,0.93275,0.75185,0.82297,0.45754,1.00588,0.000121375,0.000121375,0.000121375
357,5965.15,0.59757,0.3696,0.89406,0.96303,0.8558,0.93208,0.75082,0.82296,0.45373,1.00665,0.0001189,0.0001189,0.0001189
