epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,9125.77,1.14484,0.71046,0.90268,0.78246,0.52594,0.61746,0.38329,1.22978,0.77084,0.93717,0.0001684,0.0001684,0.0001684
170,9178.46,1.14956,0.71076,0.90342,0.79678,0.5245,0.61957,0.38436,1.22361,0.76869,0.93547,0.00016345,0.00016345,0.00016345
171,9231.78,1.14197,0.70347,0.90329,0.79621,0.52233,0.61749,0.38299,1.2248,0.77008,0.93546,0.0001585,0.0001585,0.0001585
172,9284.6,1.14247,0.71001,0.90317,0.80419,0.52065,0.61868,0.38381,1.2256,0.77027,0.93591,0.00015355,0.00015355,0.00015355
173,9337.3,1.14851,0.71191,0.90401,0.79438,0.52594,0.61978,0.38397,1.22381,0.77066,0.93582,0.0001486,0.0001486,0.0001486
174,9390.79,1.16506,0.71709,0.90794,0.7968,0.52329,0.61815,0.38379,1.22223,0.76942,0.93557,0.00014365,0.00014365,0.00014365
175,9442.99,1.1524,0.70825,0.90256,0.78982,0.52795,0.61849,0.38374,1.22153,0.76876,0.93602,0.0001387,0.0001387,0.0001387
176,9495.5,1.13337,0.70371,0.90185,0.7769,0.52882,0.61719,0.38247,1.22463,0.76903,0.93696,0.00013375,0.00013375,0.00013375
177,9548.17,1.14354,0.70027,0.90212,0.78162,0.5293,0.61893,0.38286,1.22527,0.77032,0.93602,0.0001288,0.0001288,0.0001288
178,9600.5,1.13663,0.6998,0.89977,0.78589,0.53242,0.61873,0.38326,1.22357,0.77014,0.93544,0.00012385,0.00012385,0.00012385
179,9653.38,1.14057,0.70062,0.89848,0.79179,0.53026,0.61847,0.38289,1.22152,0.76656,0.93532,0.0001189,0.0001189,0.0001189
180,9706.35,1.14071,0.70468,0.89834,0.79665,0.52686,0.61797,0.38234,1.2212,0.76547,0.93447,0.00011395,0.00011395,0.00011395
181,9758.9,1.13229,0.69508,0.90117,0.7924,0.53074,0.61875,0.38368,1.22123,0.76615,0.93465,0.000109,0.000109,0.000109
182,9812.1,1.13282,0.69517,0.89725,0.79682,0.52786,0.62036,0.38278,1.22031,0.76831,0.93525,0.00010405,0.00010405,0.00010405
183,9864.32,1.13336,0.69786,0.89713,0.79122,0.53266,0.61965,0.38163,1.22419,0.76702,0.93648,9.91e-05,9.91e-05,9.91e-05
184,9918.08,1.14051,0.69215,0.90183,0.79199,0.5305,0.62127,0.38318,1.22391,0.76529,0.93692,9.415e-05,9.415e-05,9.415e-05
185,9970.02,1.15221,0.70523,0.89921,0.79009,0.53152,0.62016,0.38281,1.22672,0.76685,0.93765,8.92e-05,8.92e-05,8.92e-05
186,10023.3,1.12541,0.69054,0.89818,0.79312,0.53122,0.6207,0.38341,1.22681,0.76512,0.93791,8.425e-05,8.425e-05,8.425e-05
187,10076,1.14486,0.69832,0.90014,0.7907,0.5329,0.62101,0.38294,1.2245,0.76664,0.93755,7.93e-05,7.93e-05,7.93e-05
188,10128.5,1.13064,0.69487,0.89779,0.79451,0.53113,0.6209,0.38345,1.22403,0.76796,0.93744,7.435e-05,7.435e-05,7.435e-05
189,10181.7,1.13239,0.69841,0.89305,0.79881,0.5293,0.62266,0.38468,1.22351,0.76521,0.93721,6.94e-05,6.94e-05,6.94e-05
190,10234.5,1.13729,0.69663,0.89874,0.79056,0.53122,0.62148,0.38346,1.2247,0.76482,0.93719,6.445e-05,6.445e-05,6.445e-05
191,10288.3,1.11297,0.69594,0.89205,0.79423,0.52835,0.61901,0.38207,1.22946,0.77195,0.93823,5.95e-05,5.95e-05,5.95e-05
192,10340.2,1.10676,0.68358,0.88918,0.79247,0.52426,0.61522,0.3793,1.23526,0.77734,0.94016,5.455e-05,5.455e-05,5.455e-05
193,10391.9,1.10065,0.6804,0.89101,0.7955,0.52161,0.61536,0.37828,1.23602,0.77983,0.94094,4.96e-05,4.96e-05,4.96e-05
194,10444.7,1.0976,0.68041,0.89078,0.79089,0.52378,0.61544,0.37812,1.23393,0.77739,0.94028,4.465e-05,4.465e-05,4.465e-05
195,10496.9,1.11094,0.67735,0.88872,0.79718,0.52281,0.61503,0.37816,1.23414,0.77685,0.9404,3.97e-05,3.97e-05,3.97e-05
196,10549.4,1.10158,0.68087,0.88872,0.79204,0.52546,0.61577,0.37863,1.2355,0.77603,0.94025,3.475e-05,3.475e-05,3.475e-05
197,10602,1.09552,0.6743,0.8869,0.79703,0.52305,0.61559,0.37787,1.23485,0.77587,0.93999,2.98e-05,2.98e-05,2.98e-05
198,10653.7,1.08551,0.67195,0.88586,0.79659,0.52384,0.61648,0.37944,1.23579,0.77408,0.94027,2.485e-05,2.485e-05,2.485e-05
199,10705.9,1.0925,0.67399,0.88718,0.79341,0.52478,0.61529,0.37877,1.23486,0.77331,0.93998,1.99e-05,1.99e-05,1.99e-05
200,10758,1.08644,0.67198,0.88483,0.79211,0.5245,0.61551,0.3789,1.23422,0.77246,0.94022,1.495e-05,1.495e-05,1.495e-05
